locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,,,,,
639688,May Catering,Truck,2478101,CESAR CHAVEZ ST: KANSAS ST to BAY SHORE BLVD \ VERMONT ST (2501 - 2625) -- SOUTH --,2501 CESAR CHAVEZ ST,4339001,4339,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6011674.927,2100772.595,37.7489792412,-122.4024092346,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7489792549662, -122.402409234551)",,,,,
639689,May Catering,Truck,6746000,HARRISON ST: 17TH ST to MARIPOSA ST (2050 - 2149),2130 HARRISON ST,3573046,3573,46,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008655.37685,2105873.06628,37.7628149532,-122.4132115137,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7628149670264, -122.413211513663)",,,,,
639690,May Catering,Truck,2955000,BERRY ST: 05TH ST to 06TH ST (300 - 399),301 BERRY ST,8708002,8708,2,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014277.187,2109955.224,37.7743376664,-122.3940532863,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7743376801558, -122.394053286303)",,,,,
639691,May Catering,Truck,13766000,YORK ST: MARIPOSA ST to 18TH ST (500 - 599),501 YORK ST,4015008,4015,8,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009887.393,2105884.09,37.7629143116,-122.4089511615,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM/12PM-1PM/2PM-3PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7629143254089, -122.408951161528)",,,,,
639692,May Catering,Truck,7163000,,299 ILLINOIS ST,3850001A,3850,001A,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM/12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,,,,,,
639693,May Catering,Truck,697000,16TH ST: 03RD ST to 04TH ST (500 - 599),500 16TH ST,3810007,3810,7,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,,,,,,
639694,May Catering,Truck,13768000,YORK ST: 19TH ST to 20TH ST (700 - 799),720 YORK ST,4080018,4080,18,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009791.69356,2104761.23213,37.7598258374,-122.4092029151,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7598258512361, -122.409202915073)",,,,,
639695,May Catering,Truck,5690000,FOLSOM ST: 16TH ST to ENTERPRISE ST (2000 - 2035),2000 FOLSOM ST,3571001,3571,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008008.225,2106691.986,37.7650271639,-122.4155077725,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7650271776775, -122.41550777248)",,,,,
639696,May Catering,Truck,2111000,ALABAMA ST: MARIPOSA ST to 18TH ST (500 - 599),501 ALABAMA ST,4018005,4018,5,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009055.309,2105741.745,37.7624768196,-122.4118190037,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7624768333888, -122.411819003669)",,,,,
639697,May Catering,Truck,191101,03RD ST: 22ND ST to 23RD ST (2501 - 2699) -- EAST --,2565 03RD ST,4173001,4173,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015998.409,2103503.194,37.7567172998,-122.387648963,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:11AM-12PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7567173136405, -122.387648962983)",,,,,
639698,May Catering,Truck,1520000,26TH ST: SHOTWELL ST to VIRGIL ST (3251 - 3273),3251 26TH ST,6572001,6572,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008228.38,2100763.823,37.7487621515,-122.4143268288,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:11AM-12PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7487621652903, -122.414326828745)",,,,,
639699,May Catering,Truck,9504000,NAPOLEON ST: EVANS AVE \ TOLAND ST to JERROLD AVE (25 - 299),180 NAPOLEON ST,4343004,4343,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012688.941,2100244.688,37.7475862763,-122.3988657008,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM/2PM-3PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7475862900686, -122.398865700786)",,,,,
639700,May Catering,Truck,193201,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2800 03RD ST,4246001,4246,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015771.139,2102415.24,37.7537174169,-122.388359021,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:11AM-12PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7537174307084, -122.388359021034)",,,,,
639701,May Catering,Truck,6751000,HARRISON ST: 19TH ST to MISTRAL ST (2301 - 2360),2301 HARRISON ST,4083008,4083,8,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008876.646,2104879.645,37.7600996655,-122.4123759973,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:11AM-12PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7600996792894, -122.412375997312)",,,,,
639702,May Catering,Truck,6747000,HARRISON ST: MARIPOSA ST to 18TH ST (2150 - 2198),2150 HARRISON ST,3573025,3573,25,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,,,,,,
639703,May Catering,Truck,702000,16TH ST: DAGGETT ST \ MISSOURI ST to CONNECTICUT ST (1000 - 1099),1006 16TH ST,3833002,3833,2,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013316.557,2107189.386,37.7666898574,-122.3971823228,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7666898711804, -122.397182322771)",,,,,
639704,May Catering,Truck,9503000,NAPOLEON ST: SELBY ST to EVANS AVE \ TOLAND ST (1 - 98),Assessors Block 4347a/Lot004,4347a004,4347a,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013931.07958,2100313.06289,37.7478431534,-122.394575215,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7478431671843, -122.394575214947)",,,,,
639705,May Catering,Truck,718000,16TH ST: FLORIDA ST to ALABAMA ST (2500 - 2599),2500 16TH ST,3927004,3927,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009037.016,2106959.859,37.7658204545,-122.4119683579,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7658204682777, -122.411968357902)",,,,,
639706,May Catering,Truck,1259000,23RD ST: HARRISON ST to TREAT AVE (3000 - 3053),3050 23RD ST,3639004B,3639,004B,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008696.252,2102835.373,37.7544764341,-122.4128553633,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.754476447913, -122.412855363274)",,,,,
639707,May Catering,Truck,792000,17TH ST: TREAT AVE to FOLSOM ST (3025 - 3099),3030 17TH ST,3572005,3572,5,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008506.685,2106321.603,37.7640381828,-122.4137575166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7640381966136, -122.413757516579)",,,,,
639708,May Catering,Truck,3889000,CHANNEL ST: END to END (0 - 0),Assessors Block 3810/Lot008,3810008,3810,8,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013705.031,2109129.688,37.7720391135,-122.3959746316,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7720391273135, -122.395974631576)",,,,,
639709,May Catering,Truck,3887000,CHANNEL ST: 03RD ST to 04TH ST (0 - 0),Assessors Block 8711/Lot023,8711023,8711,23,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015253.3503,2109839.76272,37.7740748411,-122.3906684581,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7740748548448, -122.390668458136)",,,,,
639710,May Catering,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2400 CESAR CHAVEZ ST,4328A005,4328A,5,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012051.606,2101106.273,37.7499164694,-122.4011301122,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:6AM-7AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.749916483201, -122.401130112202)",,,,,
639711,May Catering,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2300 CESAR CHAVEZ ST,4328A007,4328A,7,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012256.828,2101112.599,37.7499452858,-122.4004208844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.749945299567, -122.400420884428)",,,,,
639712,May Catering,Truck,13693000,WISCONSIN ST: 16TH ST to 17TH ST (100 - 199),166 WISCONSIN ST,3954017,3954,17,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012435.699,2106749.834,37.7654338685,-122.4001982053,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:2PM-3PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7654338822776, -122.400198205284)",,,,,
639713,May Catering,Truck,10659000,POTRERO AVE: ALAMEDA ST to 15TH ST (100 - 199),100 POTRERO AVE,3920001,3920,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6010116.912,2107759.235,37.768075886,-122.4082895953,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:2PM-3PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.768075899745, -122.408289595277)",,,,,
639714,May Catering,Truck,5340000,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2090 EVANS AVE,4347A003,4347A,3,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013578.61428,2100360.92261,37.7479549646,-122.3957973849,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:3PM-4PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7479549783796, -122.395797384907)",,,,,
639715,May Catering,Truck,517000,BRYANT ST: 11TH ST \ 13TH ST \ DIVISION ST to DIVISION ST (1300 - 1319),1300 BRYANT ST,3903004,3903,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009188.668,2108146.472,37.7690871268,-122.4115276671,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:3PM-4PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7690871405584, -122.411527667122)",,,,,
639716,May Catering,Truck,4909000,DONNER AVE: END to 03RD ST (1600 - 1699),1600 DONNER AVE,4881023,4881,23,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014214.714,2091627.121,37.7240091065,-122.3929867826,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:4PM-5PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7240091203753, -122.392986782568)",,,,,
639717,May Catering,Truck,2953000,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,3803005,3803,5,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014943.869,2110666.298,37.7763271478,-122.3917968211,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:6PM-7PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7763271615743, -122.391796821067)",,,,,
639718,May Catering,Truck,9086000,MISSION ST: BEALE ST to FREMONT ST (300 - 399),350 MISSION ST,3710017,3710,17,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013638.57,2115994.808,37.7908854635,-122.3966858758,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:6PM-7PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7908854772721, -122.396685875801)",,,,,
639719,May Catering,Truck,5372103,EXECUTIVE PARK BLVD: CANDLESTICK COVE WAY to SANDPIPER COVE WAY \ THOMAS MELLON DR (138 - 198),150 EXECUTIVE PARK BLVD,4991086,4991,86,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013956.743,2086835.501,37.7108379311,-122.393543363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:7PM-8PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7108379449887, -122.393543363003)",,,,,
639720,May Catering,Truck,9050000,MINNA ST: 10TH ST to 11TH ST (900 - 999),911 MINNA ST,3510043,3510,43,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008034.46,2110104.285,37.7743980109,-122.4156586558,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:8PM-9PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7743980247265, -122.415658655801)",,,,,
639721,May Catering,Truck,9053000,MINNESOTA ST: 04TH ST \ MARIPOSA ST to 18TH ST (500 - 599),535 MINNESOTA ST,3996016,3996,16,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015237.97,2106058.282,37.7636908711,-122.390457386,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:12PM-1PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7636908848926, -122.390457386006)",,,,,
639722,May Catering,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,34,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015040.705,2088854.908,37.7164430021,-122.3899378793,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Su:9AM-10AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7164430159898, -122.389937879311)",,,,,
639723,May Catering,Truck,12775000,ULLOA ST: WOODSIDE AVE to SYDNEY WAY (1 - 56),2 ULLOA ST,2914001,2914,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5996669.215,2099864.483,37.7456366839,-122.4542331887,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Su:9AM-10AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7456366976948, -122.454233188647)",,,,,
639724,May Catering,Truck,6805000,HAWES ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2930 HAWES ST,4971022,4971,22,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014554.034,2089351.467,37.7177794536,-122.3916547652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Su:10AM-11AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.717779467468, -122.391654765169)",,,,,
639725,May Catering,Truck,0,,Assessors Block 8710/Lot003,8710003,8710,3,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014416.532,2108607.696,37.7706453984,-122.3934769372,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7706454121807, -122.39347693719)",,,,,
639726,May Catering,Truck,0,,Assessors Block /Lot,,,,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,,,,,,
639727,May Catering,Truck,19984000,04TH ST: CHINA BASIN ST to MISSION BAY BLVD (1300 - 1399),1322 04TH ST,1758 035,1758,35,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5994967.667,2106540.921,37.7638707602,-122.4606005639,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:9AM-10AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7638707739625, -122.460600563868)",,,,,
639728,May Catering,Truck,8715000,MARIPOSA ST: 04TH ST \ MINNESOTA ST to INDIANA ST (700 - 799),777 MARIPOSA ST,3997004,3997,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015005.349,2106106.834,37.7638112773,-122.3912653506,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,Mo-Fr:9AM-10AM,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7638112910871, -122.39126535059)",,,,,
